,news,catagory
2184,"Obbo Lammaan hoggantoota waraanaa olaanoo Ameerikaa waliin marihatan

Ministira Ministeera Raayyaa Ittisa Biyyaa FDRI obbo Lammaa Magarsaa fi Eetaamaajoorri Raayyaa Ittisa Biyyaa FDRI Jeneraal Adam Mahaammad hoggantoota olaanoo Ameerikaa waliin marihachuu Ameerikaatti Ambaasaaddarri Ityoophiyaa obbo Fitsuum Araggaan ibsaniiru.

Jilli ministira Ministeera Raayyaa Ittisa Biyyaa FDRI obbo Lammaa Magarsaan durfamu Ameerikaa Waashingtaan Diisii daawwannaa hojii taasisaa jiraachuun ni yaadatama.

Daawwichi hariiroo fi tumsa raayyaa ittisaa biyyoota lamaanii cimsuurratti kan xiyyeeffatedha.",politics
2185,"Jijjiirama eegalame hooggansi abbummaan ceesisuu qaba jedha pireezidaantii itti aanaan mootummaa naannoo Oromiyaa Obbo shimallis Abdiisaa.


Waltajjiin marii hooggantoota naannoo Oromiyaa wixinee rifoormii Paartii Badhaadhinaa irratti xiyyeeffate Adaamaa Galma Abbaa Gadaatti taahamaa jira.

Pireezidaantii itti Mootummaa Naannoo Oromiyaa Obbo Shimallis Abdiisaa maricharratti hooggansi rifoormii akka biyyaatti jalqabe ceesisuuf adda durummaan hojjechuu qaba jedhan.

Jijjiirama yeroo ammaa akka biyyatti argame ceesisuufis diinagdee ,Hawaasummaa fi siyaasaarratti tokkummaan hojjechuun murteessadha jedhan.hooggansi bakka jirutti yaadan walhubachuun murteessadhas jedhan.

Gaaffiin Ummata Oromoo, gaafii abbaa biyyummaa, gaafii hiree ofii murteeffachuu,gaafii Afaan Oromoo Afaan hojii federaalaa gochuu, gaafii diinagdee ,gaafii Magaalaa Finfinnee fi daangaa irratti xiyyeeffannoon hojjetamaa jiraachuus Obbo shimallis Abdiisaa kan dubbatan.

Image may contain: one or more people and crowdImage may contain: 1 person, sitting, crowd and stadium

Aadaa siyaasaa keenyaa jijjiirun wal-hubannaa yaadaa taasisuun murteessaa tahus dubbatan.

Fedhii fi faaydaa Ummataa eggisisuuf hojjachuun dhimma filannoof dhiyaatu akka hin taane beekun hooggansaa fi Ummanni miira tokkoomeen hojjachuu qaba jedha.

Biyya tokkummaan sab- daneessaa itti mirkanaahe ijaaruu keessatti hooggansaa fi Ummanni qindoominaa hojjachuun federaalizimii dhugaa biyya keessatti dagaaggee gochuf hojjenne.

Federaalizimiin dhugaa jiraachuu dhabuun Afaan tokko qofarratti hundaahuun waggoottan dheeraf Afaan biroo ukkamsuun federaalizimiin ture sobaa tahuu isaa agarsiiftuu guddaadha kan jedha Pireezidaantii Itti aanaan Mootummaa Naannoo Oromiyaa Obbo Shimallis Abdiisaa.

Nageenya waaraa hunda galeessa tahe mirkaaneessuun qindoominaan irratti hojjechuun dandeettii raawwachiisummaa cimaa fiduuf itti fufinsaan hojjechuu barbaachisaa jedhan.

Barreeffama dhimma Paartii Badhaadhinaa irratti,hoogganan Waajjira Paartii Badhaadhinaa damee Oromiyaa Obbo Fiqaaduu Tasammaa dhiyeessaniiru.

Leensaa waaqwayyaatu gabaase.
",politics
2186,"Pireezidaantiin Komishinii Gamtaa Awurooppaa Hersallaa Voon Darlayiniin gara Itiyoophiyaa dhufan. Ministirri Muummee Itiyoophiyaa Dr. Abiyyi Ahimad simataniiru.
Dooktar Hersallaa Vooniin dhiyeenya Pireezidaantii Gamtaa Awurooppaa tahuun kan filataman, filannicha injifachuu isaanitiifis  baga gammaddan jedhanii jiru Dr Abiyyi Ahimad.

Gumacha Maallaqaa rifoormii hawaas – diinagdeef oolu Itiyoophiyaaf Gamtaan Awurooppaa gumaatef galateeffataniiru Ministirri Muummee Itiyoophiyaa Dr. Abiyyi Ahimad.

Maallaqa Yuuroo Miiliyoona 100 fi Miiliyoonni 70 Gamtaan Awurooppaa gumaate cehumsaa diinagdee fi misooma biyyaattiin milkoosuuf karoorfate hojjetaa jirtu qixa sirriin deeggara jedhan. Fuula feesbuukii Ministira Muummee Dr.Abiyyi Ahimad Alii irraa odeeffanne.",politics
2187,"Ibsa Pireezidaantii Mootummaa Naannoo Oromiyaa 
Tokkummaan heera mootummaatiin ijaarranne, jijjiirama eegalameen miidhagee itti fufa!
 
Kabajamoo Obbo Shimallis Abdiisaa, Itti aanaa Pireezidaantii Mootummaa Naannoo Oromiyaa kabaja ayyaana saboota, sab-lammootaa fi ummattoota Itoophiyaa 14ffaa sababeeffachuun ergaa baga geessanii dabarsan.
 
Kabajamtoota saboota, sab-lammootaa fi ummattoota biyya keenyaa
 
Hunda dura, ayyaana guyyaa saboota, sab-lammootaa fi ummattootaa Itoophiyaa marsaa 14ffaadhaaf, qopheessummaa Naannoo Oromiyaatiin Magaalaa Finfinneetti kabajamu kana baga geessan, baga nagaan dhuftan, anaa dhufu jechuun barbaada.
 
Guyyaan saboota, sab-lammootaa fi ummattoota Itoophiyaa kun guyyaa waadaa waliin jireenyaa fi badhaadhinaa itti haaromsinee fi harhaa fi egeree keenya milkeessuuf itti of-qopheessine tahuu isaatiin akka addaa fi iddoo guddaa kennineefii kan yaadannu dha.
 
Boqonnaa qormaatilee hedduun marfannee, hiyyummaa fi boodatti hafummaan xaxamnee, rakkoo hamaa keessummeessaa turre sanatti baatii Sadaasaa guyyaa 29ffaa bara 1987 duuba deebinee yoo yaadannu, dhagaa buhuuraa boqonnaa cehumsaa fi jijjiiramaa harha irra geenye kanaa tahee akka nu tajaajilee yaadachuun hedduu barbaachisaa dha.
 
Sababiin isaas, injifannoon keenya kaleessaa, buhaa harha arganneefis tahe, fedhii egeree keenyaaf riqicha tahee nu tajaajilaa jiraachuun isaa dhimma dagatamuu qabu miti.
 
Kabajamtoota ummattoota biyya keenyaa
 
Biyyi keenya Itoophiyaa fi bulchiinsi naannoowwanii harha bakka buunee guyyaa seenaa qabeessa kana kabajachaa jirru, buhaa waliigaltee keenya kaleessaa boqonnaa dukkanaa hamaa keessa teenyee buhuureffanneeti.
 
Gadi teenyee marihachuudhaan sirna buhuureffachuun keenya daandii waliin jireenyaa irra dhufneef meeshaa murteessaa tahee tajaajilaa ture.
 
Hanqina hojiirra oolmaa hanga fedhe yoo qabaatellee, sirni heera mootummaa waltahiinsa, waliin mariifi waliigaltee ijoollee saboota, sab-lammootaa fi ummattoota Itoophiyaatiin buhuureffame utubaa ijaarsa biyya keenyaa tahee tajaajilaa kan jiruu dha.
 
Gaaffii fi fedhiin ummattootaa bifa adda addaatiin ifu waggoottan darban keessa kahaa turuun isaa ni yaadatama. Gaaffiiwwanii fi fedhiiwwan jiran cinaatti qormaatileen ummattoonni biyyattii bifa adda addaatiin keessummeessaa turan wayita itti dabalamu, daandii qabsoo irra dhufne walxaxaa fi rakkisaa akka godhe hundi keenya jiraannee kan agarree dha.
 
Gaaffiiwwan kanneen keessaa mirgoonni namoomaa fi dimokiraasii heera mootummaa keenya keessatti tumaman sharafamuu fi mirgi murteessummaa birmadummaa aangoo ummataa bifa adda addaatiin daangeffamuun akka fakkeenyaatti kan eeramuu dha.
 
Hundaa olitti ammoo, mirga misoomuu fi karaa haqa-qabeessa fayyadamuu irratti gaaffiin kallattii hundaan kahaa akka ture ni yaadatama. Gaaffiiwwan danuun jiraatanis, qormaatileen hanga fedhe heddummaatanis, nuti ummattoonni biyyattii qabsoo obsa fixachiisaa booda wabii heera mootummaa keenyarratti walii keenyaaf galleef amanamnee aadaa waliin jireenya keenyaa boqonnaa gara boqonnaatti cimsachaa jirra.
 
Bubbee fi obonboleettii bitaa fi mirgaarraa nutti dhufaa turanii fi jiran hunda dandamachuun sirna waliin jireenyaa waadaa heera mootummaa keenyaan tumanne caalmaatti hojiitti hiikaa deemuudhaan biyya nagaa, dimokiraatawaa fi misooma dinagdee fi hawaasummaan badhaate ijaarrachuuf boqonnaa malee hojjechuu irratti argamna.
 
Kabajamtoota saboota, sab-lammootaa fi ummattoota Itoophiyaa
 
Carraa kana argadhee maqaa mootummaa naannoo Oromiyaatiin ergaa baga geessanii yeroon dabarsu, dhaamsa gurguddaa lama dabarsuun fedha.
Inni duraa, boqonnaan irra geenye kun taatee gamaa fi gamanaa ilaalcha finxaalessummaa irraa dhalateen urriin yaaddoo yeroofis tahu yoo nutti aguugames, irree gamtaa ilmaan sabootaa, sab-lammootaa fi ummattootaa duratti umrii dheeraa qabaachuu akka hin dandeenye hubachuu qabna.
 
Ilaalchonni fiixee lamaanii darbatamaa oolan sun kaleessas nu hin fayyane; harhas tahu nu fayyaduu hin dandahan.
 
Hanguma nuti itti dammaqaa deemnuun bifaa fi amala gegeeddarachuun nu qoraa kan oolan tahus, akkuma kaleessaa waliin taanee akka dabarru amantaa guddaan qaba.
 
Sirna kabajamaa kanarratti dhaamsi lammaffaa ani dabarsu, kaleessa yeroo heera mootummaa RDFI kana tumanne, biinxaahamnee jiraachuu fi faffacaanee injifachuu akka hin dandeenye irratti waliigalleerra.
Harhas dhaabannee yoo ilaallu, waliin jireenyi keenya annisaa hojii sassaabbachuu fi qabeenya dilbii walitti qabannee gara boqonnaa badhaadhinaa hawwinuutti imaluuf carraa guddaa malee sababa yaaddoo miti.
 
Kun ammoo dhugaa hin haalamne tahuu isaa mirkaneeffachuuf aadaa, duudhaa fi sirna waliin jireenyaa akka biyyaatti gabbifanne lakkoofnee madaalaa deemuun qofti gahaa dha.
 
Kabajamtoota hirmaattota sirnichaa fi ummattoota biyya keenyaa
Federeeshiniin nuti fedhii fi faayidaa keenya ittiin mirkaneeffachuuf tumaa heera mootummaa keenyaan mirkaneeffanne humna qabsoo nuti boqonnaa badhaadhina haaraatti ittiin ceenuu dha.
 
Meeshaa murteessaa dimokiraasii dhugaa biyyattii keessatti ittiin milkeessinuudhas. Jijjiirama yeroo gabaabaa keessatti akka biyyaatti dhufe kanaan sirni fedraalizimii dhugaa, hirmaachisaa fi dimokiraatawaan gaaffii saboota, sab-lammootaa fi ummattoota biyyattii deebisuu dandeessisu akka ijaaramuuf hojjetamaa jira.
 
Sirna maqaa qofaan jiraatu osoo hin taane, mirgaa fi faayidaa ummataa karaa haqa-qabeessa taheen mirkaneessuuf meeshaa tahee tajaajiluu akka dandahuuf balhinaan hojjetamaa jira.
 
Haa tahu malee, muuxannoo idil-addunyaa hanga harhaatti jiruun sirni hirmaannaa ummataa malee ijaarameefi cimee fullahuu dandahe hin jiru. Kanaafuu, carraa jiru hundaan hirmaannaa ummataa balhisuun, mirga birmadummaa abbaa aangoo heera mootummaatiin gonfate qabatee hiree isaa mirkaneeffachuuf ifaafi bilisaan akka qabsaahu gochuufi sirna cimaa itti fufiinsa hawaasaa mirkaneessu ijaaruun dhimma filannoof dhiyaatu osoo hin taane dirqamadha.
 
Kana malees, kaleessi seenaa tahuun dagatamuu hin qabu. Waan daandiirraa maqe sirreessuufi waan gaarii akka muuxannootti fayyadamuuf yoo tahe malee, madda gadadoofi yaaddoo tahee itti fufuu akka hin qabne dhaloota hubachiisuun, araaraafi waliigaltee biyyaalessaa irratti hojjechuun dirqama lammummaa hunda keenya eeggatuu dha.
 
Waan hundaan olitti, humna, beekumsa, dandeettiifi qabeennya qabnu walitti fidnee qindeessuudhaan Idaahamnee yoo hojjenne, yeroo fagoo osoo hin taane, umrii waggoottan kudhanii keessatti seenaa biyyaafi ummata keenyaa akka jijjiirru hin shakkisiisu.
 
Kanaafuu, carraa akka guyyaa sabootaa, sab-lammootaafi ummattootaa kanatti fayyadamnee nageenya labsuun, qabeenya mulhataafi dhokataa keenya beeksisuun, wal huabannaa, waliigalteefi waliin jireenya keenya cimsuudhaan ololaafi seenessa gargar nu fageessanitti karra cufuun hedduu barbaachisaa dha.
 
Xumurarratti, sirna miidhagaa utubaa waliin jireenyaafi miidhagina sab-daneessummaa keenyaa tahe kanarratti warra hirmaattanis tahe, mana keessan teessanii miidiyaalee idilee fi al-idileedhaan warri hordofaa jirtan hundaan irra deebiin baga geessan,baga gammaddan jechuun barbaada.
 
Mootummaan naannoo Oromiyaa, mana maree federeeshinii mootummaa RDFI fi qaamolee nageenyaa naannoo fi federaalaa waliin tahuudhaan ayyaanichi karaa nagaa fi tasgabbii qabuu fi bifa miidhagaa taheen akka xumuramuuf qophii guddaa kan taasise tahuu isaa ibsaa, ayyaana gaarii akka isiniif tahun hawwa.
 
Waadaan Heera Mootummaa Keenya Nageenya Waaraatiif!!!!
",politics
2188,"Gamoo Giddu gala gabaa Oomishaalee Qonnaa abbaa darbii 4 Finfinneetti ijaaramuuf dhagaan buhuuraa kahame.
Ijaarsa gamoo kanaatiif dhagaa buhuuraa kan kahan Pireezidaantii itti aanaa mootummaa naannoo Oromiyaa Obbo Shimallis Abdiisaati.

Giddu galli gabaa kun Magaalaa Finfinnee, kutaa magaalaa Aqaaqii Qaallitti, naannoo Saariis Adeey Ababaa jedhamutti ijaarama.

Gamoo kana abbummaadhaan Ejansii misooma Gabaa Oromiyaatu ijaarsisa.

Leensaa Baqqalaatu gabaase.",politics
2189,"Yeroon kun yeroo Itiyoophiyaa haaraa itti ijaarru jedhan ministirri Muummee Itiyoophiyaa Dr.Abiyyi Ahimad.
Simpooziyeemii Ayyaana Saboota, Sab-lammoota fi Ummattoota Itiyoophiyaa sababeeffachuun Finfinneetti qophaahe irratti Dr.Abiyyi ergaa gurguddoo dabarsan.

Yeroo kanatti Itiyoophiyaanoonni yoo walii tumsan biyya badhaate uumuun ni dandahama jedhan.

Wal-dandahuu fi wal-kabajuun yoo jiraate biyya dimokiraatawaa taates uumuun akka dandahamu dubbatan.

Jibbaa fi wal-goomachuu amma saboota gidduu jiru xiqqeessuunis murteessaa tahuu hubachiisan.

Saboonni, sab-lammoonni fi ummattoonni Itiyoophiyaa rakkoo dhaadhessuu caala, waan gaarii walii irratti xiyyeeffachuudhaan, rakkoolee jiran immoo furaa deemuu akka qaban ministirri Muummee Itiyoophiyaa Dr.Abiyyi Ahimad kan hubachiisan.

Rakkoon amma jiru biyyattii gara hiyyummaa fi boodatti hafummaatti yoo geese malee, faayidaa tokkollee hin qabu jedhan.

Imala Badhaadhinaa fi Dimokiraasii Itiyoophiyaan jalqabde fiixaan baasuuf, Raayyaan ittisa biyyaa ergama isaa sirnaan bahachuu akka qabu Dr.Abiyyi Ahimad ergaa dabarsan.",politics
2190,"Biyya sabaa fi sab-lammoonni qixa irraa fayyadaman uumuuf hojjetamaa jira jedhan Pireezidaantiin Itti Aanaan Mootummaa Naannoo Oromiyaa Obbo Shimallis Abdiisaa.
Obbo Shimallis rakkoowwan kanaan dura turan furuun, sirna federaalawaa lafa qabsiisuun Itiyoophiyaa ishee sirrii itti fufusiisuuf, Itiyoophiyaa sabaa fi sablammoota hundaa wal qixaan keessummeessitu akka taatuuf ciminaan kan hojjetamu tahuu ibsaniiru.

Mariin Siimpooziyeemii Guyyaa Saboota Sablammootaafi Ummattoota Itoophiyaa 14ffaa Finfinnee Galma Hoteela ‘Sky Liteh tti jalqabee jira.

Marii kanarratti Ministirri Muummee Dr Abiyyi Ahimad fi angahoonni mootummaa biroo argamaniiru.",politics
2191," Ministirri Muummee Dr Abiyyi Ahimad ayyaana Saboota, Sablammoota fi Ummattoota Itiyoophiyaa 14ffaan ergaa baga siniin gahee dabarsan.
 Dr Abiyyi Ahimad baga guyyaa Itiyoophiyummaa, kabaja guyyaa Saboota, Sablammoota fi Ummattoota Itiyoophiyaatiin isin gahe jedhan.

Ayyaanni kun ayyaana waliinii keenyati, guyyaa itti eenyummaa fi aadaa sab daneessummaa qabaachuu keenya itti agarsiisnudha.

Kana qofaa miti Sabootni, Sablammootni fi Ummattoota Itiyoophiyaa walitti hidhamiinsa fi kan wal dhaalaan tahuu guyyaa itti agarsiifamuudha. Waliin jiraannee jirra, waliin jireenya keessattis wantoota baayhee walirraa dhaalleerra jedhan Ministirri Muummee.

Milkaahinaa fi injifannoo qofa osoo hin taane rakkoo fi gidiraa waliin qooddannee jirra. Aadaa fi duudhaa keenyaas walirraa dhaallee jirra. Fuudhaf heerumaan maatii waliin horannee dhiigaan walitti makamnee jirra.Iddoo tokko qofa jiraachuu osoo hin taane kaayyoo tokkoof wareegamnee boolla tokkotti awwaalamnee jirra.

Sabootni Itiyoophiyaa walqixxummaa, tokkummaa fi haqaaf qabsaahanii jiru.
Ofiin of bulchuu, aadaa fi afaan ofii dagaagsuuf qabsoo taasifameen aarsaan kaffalameera. Itiyoophiyaan biyya hunduu wal qixa wareegama itti kaffale waan taateef, hundi wal qixa irraa fayyadamuu qabaaf gita bittoota waliin falmiin taasifameera jedhan Ministirri Muummee Dr Abiyyi Ahimad.

Qabsoon bara dheeraa kunis heera mootummaan beekkamtii argatee mirga ofiin of bulchuun gonfatameera. Qabatamaan yoo sakattahamu garuu sirni diriirfame
qabsoo taasifame guutuun kan deebisuu fi mirga wal qixxummaan kan kabachiisu hin turre.
",politics
2192,"Jilli Sawudi arabiyaa 50 tahan eda galgala Finfinnee galan.

Jila Sawudi arabiyaa  kana qabatanii gara Itiyoophiyaa kan dhufan ministeerri dhimma alaa biyyattii kan dhimmoota Afrikaa Ahimad biin abdulaziiz Qattanidha.

Jilli sawudi arabiyaa  kun qondaaltoota fi hawaasa biizinasii biyyattii kan haammate jedhame.

Jila kanas kan simatan minister deetaa ministeera dhimma alaa Itiyoophiyaa Aadde Hiruut Zammanaati.

Jilli kun hawaasa daldalaa fi qondaaltoota Itiyoophiyaa waliin ni marihatu jedhameeta eeggama.",politics
2193,"Mootummaan Jarman adeemsa jijjiramaa deeggaruuf akkaataa waadaa galeen, yuuroo miliyoona 352.5 Itiyoophiyaaf kennuudhaaf waliigaltee mallateessuu isaatti gammaduu isaanii Ministirri Muummee dr. Abiyyi Ahimad ibsan.

Ministirri Muummee Dr. Abiyyi Ahimad fuula Feesbuukii isaaniratti akka barreessanitti ministira Ministeera waltahiinsa dinagdee federaalaa Jarman Geerd Muularii fi Ministira Dhimmaa Hojeetaa fi Hawwaasummaa Hubartas Heel waliin harha ganama marii dansaa gochuu isaanii himan.",politics
2194,"ADWUI fi dhaabbileen tumsitoota ADWUI Paartii Badhaadhinaatti makamuu sirna waliigaltee mallattoo raawwatan.

Sirna kanarratti dura tahaan ADWUI fi ODP Ministirri Muummee Dr. Abiyyi Ahimad dabalatee dureewwan paartilee argamaniiru.

Paartileen Badhaadhinaa harha waliigaltee mallatteessan.
Bara 1996 irraa eegalee gaaffiin Miseensa ADWUI fi deeggartoota irraa kahaa ture yaahii 10ffaa ADWUIhn gamaggameen yaa ariifatu jechuun kallatti kaahee.

Yaahii 11ffaa irratti kallatti taahen hojiitti galame akka hiikamu jechuun murteessun kanatti galame jedhan I/Gaafatamaan Waajjira ADWUI Binaalf Anduhaalam.

Waliigaltee badhaadhinaa irratti dura taahoonni paartilee ADWUI 8, TPLFhn alatti argamuun waliigalticha mallatteessan.

Dr. Abiyyi Ahimadis Paartiin badhaadhinaa dhugaa fi beekumsa irratti malee Hawwii fi mira irratti kan Hundaahe miti jedhan.

Paartiin Badhaadhinni qulqulluudha jedhe balballi isaa cufaa miti. Qeeqa Saayinsaawaa fi waan uummata fayyadu fudhachuufi irraa barachuf qophiidha jedhan.

Kanaaf Paartileen Morkattootaa yoo qeeqanis yaada foyyahaa akka filannootti dhiyeessuu malee miiraan qeequu hin qaban jedhan.

Sagantaan Paartii Badhaadhiinaa dhugaa, beekumsaa fi seeraan kan hoogganamuu waan taheef qaamni nu deeggaruun, nu waliin hojjachuu barbaadan hundaaf balballi Keenya banaadha jedhan Ministirri Muummee Itiyoophiyaa Dr. Abiyyi Ahimad.

Balay Tasammaa tu gabaase.",politics
2195,"Paartiin Badhaadhinaa dhugaa fi beekumsarratti hundaahuun Itiyoophiyaa kan ceesisu riqicha amanamaa tahuu Ministirri Muummee Dr. Abiyyi Ahimad dubbatan.

Dhaabbileen Paartii Badhaadhinaatti makaman sirna waliigaltee raawwataniiru.

Paartiin Badhaadhinaa Paartii misoomaa fi dimokraasii walitti qabate tarkaanfatuudha jedhan Dr. Abiyyi.

Sagantaa fi dambiin Paartichi ittiin hogganamuus qophaaheera jedhan.",politics
2196,"Godina Booranaa aanaa Areeroo ardaa jilaa Badhaasaatti gogeessii Gadaa Booranaa ilmaan Liiban Jaldeessaa Baqqalaa Faajjii dhaaban.

Baqqalaa Faajjiin alaabaa Abbaa Gadaa kaa gogeessii yeroo raaboma fixee Adulaa lallabatu dhaabatu jedhan Abbootiin Gadaa.

Yeroo amma gogeessii kun raaboma fixatee gara sadarkaa kuusaatti cehuuf gahu lallabi Adulootaa qofaatti isaaniif taha jedhan.

Jila kana xumuruuf torbee tokko qofatu hafas jedhameera.

Guyyoo Jilotu gabaase.",politics
2197,"Jilli Ministira Raayyaa Ittisa Biyyaa FDRI obbo Lammaa Magarsaan durfamu Ameerikaa Waashingtaan Diisii galaniiru.

Jilli Obbo Lammaan durfamu guyyaa harhaa Waashingitan Diisii galuu Ameerikaatti Ambaasaaddarri Itiyoophiyaa Fitsum Araggaa beeksisaniiru.

Daawwiin kun waltahiinsa raayyaa ittisaa Ameerikaa fi Itiyoophiyaa cimsuuf kan kaayyeeffame tahuu Ambaasaaddar Fitsum ibsaniiru.",politics
2198,"Jijjirrama Eegalame Tiksuun dhaloota dhufu biyya gaarii dhaalchisna.
Itiyoophiyaan biyya bakka bu'ummaa hin qabne, Itiyoophiyummaan ammo ida'ama hedduminaati jedhan Ministeera Muummee Dooktar Abiy Ahimad.
Ergaa kabaja Ayyaana Saboota, Sablammoota fi Uummattoota 13 ilaalchisuun dabarsaniin, eenyummaan Itiyoophiyaa saboota Sablammoota fi Uummattoota biyyattin ibsama jedhaniiru.
Gamtaan saboota tokkummaa fi miidhagina, tokkummaa jechuun ammoo bifa tokko qabaachu jechuu miti jedhaniiru.
Tokkummaan bifa tokkoo yeroof yoo tahe malee furmaata waaraaf hin tahu, namoonni tokkummaa akkasii barbaadan dhaabbatanii ollaa akka fakkeenyatti ilaaluu qabu jedhan.
Hedduminni kennaa malee abaarsa akka hin taane hubatamuu qaba jedhan Ministeera Muummee Dooktar Abiy Ahimad ergaa isaanitiin.
Garaagartee yaadaa keessummeessaa biyya jabduu ijaaruuf tokkummaan dhaabbachuu qabna jedhaniiru.
Yaadolii xixiqqaan fudhatamnee biyya jabduu akka hin daganne waan jajjabaarratti yaa xiyyeeffannuunis ergaa isaani keessa tokko.
Uummanni Itiyoophiyaa garaagartee walii lakkaahee dallaa ofitti ijaaree cufatee taahaa hin turre, tokko kan tokkoo dhaalee, garaagartee walii kabajaa ture kan jedhan Dooktar Abiy, biyya jabduu yaadaa walii kabaju ijaaruurratti wal yaa tumsinu jedhan.
Ummanni biyyattii falaasama, aadaa fi duudhaa waliin qaba, garaagarteen isaa afaanii fi daangaa bulchiinsatiin adda bahee walirraa fagaatee hin beeku jedhan.
Itiyoophiyaan biyya waliiniti, waliin ijaarre, waliin eegne, waliin asiin geenye, uummanni keessummaa tahe tokkollee hin jiru, egeree biyyaattis walumaan jaalalaan utubamneet murteessinaan jedhan.
Ayyaana saboota, Sablammoota fi Uummattoota maqaaf kan kabajnu osoo hin taane, Itiyoophiyummaa fi Itiyoophiyaa ol kaasuuf kabajna jedhan.",politics
2199,"Muummee ministiraa Dooktar Abiy Ahimad dhaabbilee federaalaa addaddaaf muudama laatan.
1. Obbo Haaylaay Biraanee Tasammaa; ministir deettaa gorsaa dhimma nageenya biyyoolessaa muummee ministiraa,
2. Dooktar Eefreem Taklee; Koomiishinara Koomiishinii Carraa Hojii Uumuu,
3. Obbo Saandaakoon Dabbabaa; daayreektara olaanaa Inistiitiyuutii Innooveeshin Teeknooloojii,
4. Aadde Faantaayee Gazzaahany; itti aantuu daayreektara Waajjira Farra Siheessituu Biyyoolessaa
5. Obbo Tamasgeen Xilaahuun; itti aanaa daayreektaraa Dhaabbata Oomishaa fi Raabsaa Meeshaalee Barnootaa,
6. Obbo Muuluqan Qarraa; itti aanaa daayreektaraa Inistiitiyuutii Innooveeshin Teeknooloojii,
7. Obbo G/masqal Caalaa; itti aanaa daayreektaraa Inistiitiyuutii Kaayzanii Ityoophiyaa,
",politics
2200,"Waligaltee 'Cold War' cabsuun Ameerikaan misaa'ela ni ijaarti taanaan, Raashiyaanis akka ijaartu Pireesdaant Vilaadmir Puutin akeekkachiise.
Ibsi kun kan bahe Kibxata Raashiyaan waligaltee Humnoota Nukileera Fageenya- gidduugaleessaa (INF) diigdetti jechuun himannaa dhaabbanni ‘Natoh dhiyeesseen booda.

Bara 1987tti Ameerikaafi USSR gidduutti waliigalteen mallatteeffame kun biyyoonni lamaan misaaheloota fageenya dhiyoofi gidduugaleessa akka hin fayyadamne kan dhorku dha.
Pireezidaant Puutin himannaan kun Ameerikaan waliigaltee dhiisuu akka yaaddu agarsiisa jedha.
Pireezidaantiin Raashiyaa waliigaltee INF irrattii meeshaalee waraanaa dhorkaman ijaaraniiru jechuun ibsa televizhiiniin darbe irratti dubbateera.

""Amma waayilli keenya Ameerikaan haalooti waan geddarameef meeshaa akkasii qabachuu qabna jedhani kan amanan fakkaata,"" jedhe.
Pireezidaantiin Ameerikaa Doonaald Tiraamp kanaan dura sababa gocha Raashiyaatiin biyyittiin waliigaltee kana ni dhiifti jedhee dubbateera.
Raashiyaan misaaheela ijaartee qopheeffataa akka jirtu beekameera, meshaan 9M729 waliigaltee INF can cabsuufi eegumsaa biyyoota ‘Euro-Atlantich keessa jiraniif sodaachiisaa kan tahedha, jedha ibsi Nato.",politics
2201,"Walittii dhufeenyi dipiloomaasii jalqabaa Ameerikaan Somaliiyaa waliin qabdu waggaa gara 30f ture.
    Ministeerri haajaa Alaa Ameerikaa ‘taateen seena qabeessih kun jijjiirama guddaa biyyootiin baha Afrikaa fidan agarsiisa jedhu.Ambaasaaddar Doonaald Yamamooto imbaasii Moqaadishoo keessaa ni hoogganu.

    Kanaan dura imbaasiin kun Nayiroobii, Keeniyaa keessa ture.Ameerikaan imbaasiishee kan cufte bara 1991 yeroo mootummaafi finciltoota gidduutti lolli tureetti.
	Gochi seena qabeessi kun foyyahiinsa Somaliyaan waggooti darban keessatti agarsiiste ibsa.
	Al-shabaab ammas sodaachisaa tahus eegumsi Moqaadishoo keessa jiru foyyaheera. Hagayya 2011 keessa haleellaa looltoota Gamtaa Afrikaan dursameen Al- Shabaab magaalaa guddiittii keessaa bahuuf dirqameera.Tahuyyuu ammaas nannoo magaalaa guddiitii marsanii argamanitti jabinaan ni mulhata.",politics
